order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2021-101726,2022-03-10,2022-03-13,Second Class,CG-10002,Customer_60,Home Office,United States,New York,California,Central,TEC-ACC-10440,Technology,Accessories,Accessories Model 7,1241.8,8,0.5,-185.21
CA-2021-101727,2022-01-13,2022-01-20,First Class,CG-10362,Customer_615,Corporate,United States,New York,Arizona,South,OFF-ART-10593,Office Supplies,Art,Art Model 40,687.62,5,0.5,-111.12
CA-2021-101728,2021-01-01,2021-01-04,Standard Class,CG-10084,Customer_395,Home Office,United States,Phoenix,Illinois,South,FUR-TAB-10938,Furniture,Tables,Tables Model 35,1589.9,6,0.1,-187.56
CA-2021-101729,2022-11-10,2022-11-14,Second Class,CG-10629,Customer_303,Corporate,United States,Los Angeles,Arizona,East,FUR-BOO-10942,Furniture,Bookcases,Bookcases Model 6,586.35,5,0.1,38.91
CA-2021-101730,2023-10-19,2023-10-23,Standard Class,CG-10674,Customer_483,Home Office,United States,Chicago,New York,West,TEC-COP-10027,Technology,Copiers,Copiers Model 37,1938.7,7,0.3,-319.79
CA-2021-101731,2022-10-20,2022-10-24,Second Class,CG-10159,Customer_136,Consumer,United States,New York,Arizona,East,FUR-CHA-10400,Furniture,Chairs,Chairs Model 31,1099.41,7,0.0,305.96
CA-2021-101732,2021-02-19,2021-02-23,Standard Class,CG-10138,Customer_155,Consumer,United States,Phoenix,Illinois,East,TEC-COP-10552,Technology,Copiers,Copiers Model 23,1262.11,8,0.4,-97.56
CA-2021-101733,2021-05-27,2021-06-03,First Class,CG-10424,Customer_226,Corporate,United States,New York,New York,Central,TEC-ACC-10866,Technology,Accessories,Accessories Model 10,284.74,9,0.2,53.61
CA-2021-101734,2022-01-30,2022-01-31,Standard Class,CG-10583,Customer_771,Home Office,United States,Houston,Arizona,West,TEC-MAC-10894,Technology,Machines,Machines Model 16,89.68,4,0.5,26.73
CA-2021-101735,2022-03-01,2022-03-03,Standard Class,CG-10129,Customer_491,Home Office,United States,Phoenix,Washington,East,TEC-PHO-10502,Technology,Phones,Phones Model 43,526.71,6,0.4,14.74
CA-2021-101736,2023-10-15,2023-10-19,Standard Class,CG-10042,Customer_97,Consumer,United States,Seattle,Arizona,East,TEC-ACC-10834,Technology,Accessories,Accessories Model 25,691.57,2,0.3,233.27
CA-2021-101737,2023-05-27,2023-05-31,Standard Class,CG-10377,Customer_66,Consumer,United States,Chicago,California,Central,OFF-ART-10323,Office Supplies,Art,Art Model 23,592.75,7,0.5,189.37
CA-2021-101738,2023-09-29,2023-10-06,Same Day,CG-10628,Customer_481,Corporate,United States,Seattle,Texas,South,FUR-TAB-10523,Furniture,Tables,Tables Model 19,737.21,7,0.3,264.08
CA-2021-101739,2021-11-24,2021-11-26,Second Class,CG-10022,Customer_315,Corporate,United States,Phoenix,California,Central,TEC-COP-10005,Technology,Copiers,Copiers Model 27,564.58,10,0.2,126.97
CA-2021-101740,2023-05-08,2023-05-11,Second Class,CG-10431,Customer_785,Consumer,United States,Chicago,Illinois,South,TEC-ACC-10183,Technology,Accessories,Accessories Model 39,772.32,6,0.0,-88.2
CA-2021-101741,2021-02-14,2021-02-19,First Class,CG-10141,Customer_75,Consumer,United States,Houston,New York,Central,FUR-BOO-10447,Furniture,Bookcases,Bookcases Model 43,887.29,4,0.2,187.12
CA-2021-101742,2022-01-17,2022-01-19,Second Class,CG-10293,Customer_354,Corporate,United States,Phoenix,Texas,South,OFF-LAB-10878,Office Supplies,Labels,Labels Model 9,1576.97,5,0.5,121.24
CA-2021-101743,2023-12-01,2023-12-04,Standard Class,CG-10665,Customer_626,Home Office,United States,Los Angeles,New York,Central,OFF-STO-10463,Office Supplies,Storage,Storage Model 36,1399.25,1,0.5,-259.51
CA-2021-101744,2022-05-13,2022-05-15,First Class,CG-10324,Customer_66,Home Office,United States,Chicago,Illinois,South,TEC-ACC-10784,Technology,Accessories,Accessories Model 47,894.97,3,0.0,318.5
CA-2021-101745,2023-03-21,2023-03-23,Same Day,CG-10205,Customer_5,Consumer,United States,New York,California,West,OFF-LAB-10027,Office Supplies,Labels,Labels Model 4,819.92,4,0.0,253.54
CA-2021-101746,2023-10-28,2023-10-31,Standard Class,CG-10433,Customer_463,Home Office,United States,Houston,Illinois,East,TEC-MAC-10969,Technology,Machines,Machines Model 33,261.74,5,0.1,-20.22
CA-2021-101747,2023-10-19,2023-10-25,First Class,CG-10655,Customer_694,Corporate,United States,Houston,Washington,South,FUR-FUR-10897,Furniture,Furnishings,Furnishings Model 39,1482.73,2,0.1,42.58
CA-2021-101748,2023-01-29,2023-02-02,Standard Class,CG-10267,Customer_637,Corporate,United States,New York,Texas,West,FUR-CHA-10383,Furniture,Chairs,Chairs Model 4,567.06,1,0.0,181.6
CA-2021-101749,2021-06-08,2021-06-09,First Class,CG-10543,Customer_733,Home Office,United States,Phoenix,Arizona,East,TEC-PHO-10553,Technology,Phones,Phones Model 4,1798.85,5,0.4,-241.34
CA-2021-101750,2022-08-09,2022-08-12,Standard Class,CG-10065,Customer_357,Corporate,United States,Chicago,Texas,Central,FUR-CHA-10077,Furniture,Chairs,Chairs Model 44,1279.73,1,0.2,-208.77
CA-2021-101751,2022-01-27,2022-02-01,Standard Class,CG-10488,Customer_318,Corporate,United States,Seattle,Washington,East,FUR-BOO-10201,Furniture,Bookcases,Bookcases Model 3,1272.27,2,0.2,138.72
CA-2021-101752,2021-07-31,2021-08-04,Second Class,CG-10498,Customer_462,Home Office,United States,Seattle,New York,East,TEC-PHO-10985,Technology,Phones,Phones Model 39,1037.48,6,0.4,-32.06
CA-2021-101753,2023-08-06,2023-08-13,Standard Class,CG-10495,Customer_719,Consumer,United States,Chicago,New York,East,FUR-TAB-10374,Furniture,Tables,Tables Model 34,1824.68,2,0.4,617.61
CA-2021-101754,2023-11-26,2023-11-30,Same Day,CG-10449,Customer_365,Home Office,United States,Phoenix,Arizona,West,OFF-FAS-10679,Office Supplies,Fasteners,Fasteners Model 13,234.52,10,0.5,69.41
CA-2021-101755,2021-05-15,2021-05-19,Standard Class,CG-10383,Customer_195,Corporate,United States,Seattle,Arizona,East,FUR-FUR-10602,Furniture,Furnishings,Furnishings Model 23,1740.87,6,0.0,-0.52
CA-2021-101756,2023-06-20,2023-06-26,Standard Class,CG-10253,Customer_593,Home Office,United States,Houston,Texas,West,OFF-ENV-10289,Office Supplies,Envelopes,Envelopes Model 11,308.4,6,0.1,5.81
CA-2021-101757,2021-10-18,2021-10-19,Second Class,CG-10697,Customer_339,Home Office,United States,Seattle,Illinois,South,OFF-FAS-10561,Office Supplies,Fasteners,Fasteners Model 32,941.57,8,0.3,127.8
CA-2021-101758,2021-01-09,2021-01-16,First Class,CG-10209,Customer_162,Corporate,United States,Los Angeles,Illinois,South,TEC-ACC-10440,Technology,Accessories,Accessories Model 38,1751.19,4,0.0,-190.92
CA-2021-101759,2022-06-07,2022-06-10,Standard Class,CG-10530,Customer_380,Corporate,United States,Chicago,New York,West,TEC-ACC-10004,Technology,Accessories,Accessories Model 35,148.57,6,0.0,-15.04
CA-2021-101760,2021-01-16,2021-01-21,Second Class,CG-10654,Customer_468,Consumer,United States,Houston,Arizona,West,OFF-BIN-10972,Office Supplies,Binders,Binders Model 31,1833.03,8,0.0,607.83
CA-2021-101761,2023-07-23,2023-07-29,First Class,CG-10143,Customer_327,Consumer,United States,Phoenix,Arizona,South,OFF-PAP-10668,Office Supplies,Paper,Paper Model 33,1900.75,2,0.0,622.1
CA-2021-101762,2021-01-03,2021-01-10,Standard Class,CG-10074,Customer_50,Consumer,United States,Phoenix,Washington,West,OFF-BIN-10198,Office Supplies,Binders,Binders Model 19,1209.05,1,0.5,416.45
CA-2021-101763,2023-09-29,2023-10-01,Same Day,CG-10708,Customer_679,Corporate,United States,Chicago,New York,South,TEC-MAC-10957,Technology,Machines,Machines Model 8,1778.01,1,0.3,432.62
CA-2021-101764,2021-08-10,2021-08-14,Same Day,CG-10412,Customer_789,Corporate,United States,Chicago,Washington,East,TEC-COP-10621,Technology,Copiers,Copiers Model 40,735.88,10,0.4,7.3
CA-2021-101765,2023-12-10,2023-12-17,First Class,CG-10155,Customer_166,Corporate,United States,Los Angeles,Arizona,South,TEC-COP-10698,Technology,Copiers,Copiers Model 46,476.71,5,0.2,-90.74
CA-2021-101766,2023-07-29,2023-08-03,Second Class,CG-10778,Customer_265,Consumer,United States,Houston,Arizona,East,OFF-BIN-10469,Office Supplies,Binders,Binders Model 2,408.58,3,0.0,123.67
CA-2021-101767,2023-09-07,2023-09-13,Second Class,CG-10084,Customer_337,Consumer,United States,Phoenix,Arizona,East,OFF-APP-10044,Office Supplies,Appliances,Appliances Model 5,494.06,1,0.0,0.37
CA-2021-101768,2023-05-09,2023-05-10,Standard Class,CG-10685,Customer_268,Corporate,United States,Seattle,Texas,South,OFF-ART-10884,Office Supplies,Art,Art Model 36,71.15,1,0.0,2.9
CA-2021-101769,2022-10-15,2022-10-18,Second Class,CG-10614,Customer_192,Consumer,United States,Seattle,Texas,South,FUR-TAB-10483,Furniture,Tables,Tables Model 37,1020.12,4,0.3,97.11
CA-2021-101770,2023-02-27,2023-03-01,Same Day,CG-10290,Customer_696,Consumer,United States,Los Angeles,New York,West,FUR-BOO-10093,Furniture,Bookcases,Bookcases Model 32,1940.9,9,0.4,758.84
CA-2021-101771,2023-04-15,2023-04-19,First Class,CG-10270,Customer_607,Consumer,United States,Phoenix,Illinois,West,TEC-ACC-10297,Technology,Accessories,Accessories Model 1,736.09,9,0.0,-10.14
CA-2021-101772,2021-10-17,2021-10-18,Same Day,CG-10017,Customer_328,Consumer,United States,Houston,New York,Central,FUR-CHA-10286,Furniture,Chairs,Chairs Model 14,1096.75,1,0.0,-19.18
CA-2021-101773,2021-08-23,2021-08-27,Standard Class,CG-10240,Customer_328,Corporate,United States,Phoenix,California,South,FUR-FUR-10612,Furniture,Furnishings,Furnishings Model 46,1909.17,4,0.0,625.19
CA-2021-101774,2021-07-03,2021-07-04,Standard Class,CG-10067,Customer_567,Corporate,United States,Houston,New York,East,FUR-CHA-10828,Furniture,Chairs,Chairs Model 20,123.16,1,0.0,14.26
CA-2021-101775,2021-12-22,2021-12-27,First Class,CG-10066,Customer_344,Home Office,United States,Houston,California,East,TEC-PHO-10636,Technology,Phones,Phones Model 48,1290.96,4,0.3,283.25
CA-2021-101776,2022-06-22,2022-06-28,Standard Class,CG-10788,Customer_428,Corporate,United States,Los Angeles,Texas,East,FUR-CHA-10524,Furniture,Chairs,Chairs Model 6,449.04,8,0.4,24.62
CA-2021-101777,2023-05-29,2023-06-03,First Class,CG-10787,Customer_469,Consumer,United States,Seattle,Arizona,West,FUR-TAB-10075,Furniture,Tables,Tables Model 6,142.89,10,0.2,38.28
CA-2021-101778,2022-03-11,2022-03-17,Same Day,CG-10509,Customer_208,Home Office,United States,Chicago,Texas,Central,FUR-BOO-10142,Furniture,Bookcases,Bookcases Model 7,1561.71,4,0.0,495.39
CA-2021-101779,2022-09-24,2022-09-26,Same Day,CG-10751,Customer_365,Home Office,United States,New York,Arizona,East,TEC-PHO-10415,Technology,Phones,Phones Model 32,1337.86,10,0.1,113.21
CA-2021-101780,2021-07-21,2021-07-26,Standard Class,CG-10418,Customer_242,Corporate,United States,Houston,Texas,Central,OFF-PAP-10025,Office Supplies,Paper,Paper Model 6,995.53,7,0.0,194.05
CA-2021-101781,2021-11-27,2021-12-01,Same Day,CG-10445,Customer_455,Home Office,United States,Phoenix,Texas,East,TEC-COP-10583,Technology,Copiers,Copiers Model 45,1849.39,3,0.0,-165.62
CA-2021-101782,2023-07-06,2023-07-12,Second Class,CG-10474,Customer_299,Home Office,United States,Houston,California,Central,TEC-ACC-10579,Technology,Accessories,Accessories Model 35,800.19,7,0.3,-78.89
CA-2021-101783,2022-10-25,2022-10-28,First Class,CG-10617,Customer_508,Corporate,United States,Seattle,New York,West,FUR-TAB-10934,Furniture,Tables,Tables Model 36,1248.75,8,0.5,-135.64
CA-2021-101784,2021-02-20,2021-02-23,Same Day,CG-10111,Customer_397,Corporate,United States,Chicago,Texas,West,OFF-SUP-10585,Office Supplies,Supplies,Supplies Model 5,68.36,2,0.2,-8.55
CA-2021-101785,2023-03-23,2023-03-26,Second Class,CG-10315,Customer_539,Corporate,United States,New York,New York,Central,FUR-BOO-10792,Furniture,Bookcases,Bookcases Model 3,1604.85,9,0.5,-243.67
CA-2021-101786,2022-06-21,2022-06-24,Same Day,CG-10357,Customer_655,Corporate,United States,New York,Arizona,West,FUR-TAB-10657,Furniture,Tables,Tables Model 2,1192.79,3,0.5,163.06
CA-2021-101787,2021-02-06,2021-02-07,Second Class,CG-10659,Customer_520,Corporate,United States,Phoenix,New York,South,FUR-TAB-10281,Furniture,Tables,Tables Model 11,212.33,3,0.3,38.26
CA-2021-101788,2023-04-03,2023-04-09,Standard Class,CG-10232,Customer_194,Corporate,United States,Houston,California,East,TEC-PHO-10649,Technology,Phones,Phones Model 36,1289.82,6,0.0,512.42
CA-2021-101789,2021-12-11,2021-12-12,Standard Class,CG-10267,Customer_177,Corporate,United States,Phoenix,Arizona,South,FUR-FUR-10142,Furniture,Furnishings,Furnishings Model 17,37.14,8,0.1,-6.99
CA-2021-101790,2023-01-15,2023-01-17,First Class,CG-10506,Customer_707,Consumer,United States,Phoenix,Washington,Central,TEC-COP-10400,Technology,Copiers,Copiers Model 43,944.45,5,0.0,206.24
CA-2021-101791,2023-04-16,2023-04-22,Same Day,CG-10555,Customer_505,Consumer,United States,Seattle,Arizona,Central,TEC-MAC-10259,Technology,Machines,Machines Model 24,1556.18,8,0.2,-264.83
CA-2021-101792,2022-11-08,2022-11-14,Same Day,CG-10362,Customer_527,Consumer,United States,Phoenix,Arizona,Central,FUR-BOO-10518,Furniture,Bookcases,Bookcases Model 13,140.51,7,0.4,47.46
CA-2021-101793,2022-04-14,2022-04-20,Same Day,CG-10506,Customer_222,Corporate,United States,Chicago,Washington,Central,OFF-SUP-10246,Office Supplies,Supplies,Supplies Model 10,1880.16,6,0.4,334.65
CA-2021-101794,2023-08-27,2023-08-30,Same Day,CG-10789,Customer_625,Home Office,United States,Los Angeles,Arizona,Central,FUR-FUR-10307,Furniture,Furnishings,Furnishings Model 16,1053.8,1,0.2,-56.67
CA-2021-101795,2022-11-22,2022-11-29,First Class,CG-10326,Customer_62,Corporate,United States,Phoenix,New York,West,TEC-COP-10544,Technology,Copiers,Copiers Model 18,1075.79,6,0.0,277.44
CA-2021-101796,2021-12-05,2021-12-11,Standard Class,CG-10776,Customer_618,Consumer,United States,Houston,New York,South,OFF-PAP-10457,Office Supplies,Paper,Paper Model 15,1647.24,1,0.5,-134.67
CA-2021-101797,2021-10-18,2021-10-25,First Class,CG-10682,Customer_644,Home Office,United States,New York,California,East,TEC-COP-10064,Technology,Copiers,Copiers Model 27,1944.5,6,0.2,351.88
CA-2021-101798,2022-12-21,2022-12-22,First Class,CG-10023,Customer_674,Consumer,United States,Houston,New York,Central,FUR-BOO-10214,Furniture,Bookcases,Bookcases Model 22,715.15,3,0.0,-14.35
CA-2021-101799,2021-10-13,2021-10-17,First Class,CG-10192,Customer_81,Home Office,United States,Phoenix,New York,East,FUR-CHA-10145,Furniture,Chairs,Chairs Model 16,1197.28,4,0.1,299.75
CA-2021-101800,2021-03-01,2021-03-04,Same Day,CG-10270,Customer_153,Home Office,United States,Chicago,Arizona,South,TEC-MAC-10927,Technology,Machines,Machines Model 12,1987.58,3,0.4,29.38
CA-2021-101801,2021-08-16,2021-08-22,Standard Class,CG-10567,Customer_733,Home Office,United States,Seattle,Washington,Central,TEC-MAC-10350,Technology,Machines,Machines Model 6,111.71,6,0.5,-7.37
CA-2021-101802,2021-03-25,2021-04-01,Second Class,CG-10488,Customer_682,Corporate,United States,Seattle,Washington,Central,OFF-FAS-10773,Office Supplies,Fasteners,Fasteners Model 44,1211.22,2,0.1,-6.65
CA-2021-101803,2021-03-06,2021-03-13,Second Class,CG-10425,Customer_467,Consumer,United States,Los Angeles,Illinois,Central,FUR-FUR-10394,Furniture,Furnishings,Furnishings Model 7,841.58,8,0.0,106.28
CA-2021-101804,2022-10-13,2022-10-20,First Class,CG-10103,Customer_178,Corporate,United States,New York,Texas,Central,FUR-CHA-10538,Furniture,Chairs,Chairs Model 8,956.5,7,0.0,245.47
CA-2021-101805,2023-03-15,2023-03-17,Standard Class,CG-10085,Customer_618,Corporate,United States,Los Angeles,New York,West,TEC-COP-10945,Technology,Copiers,Copiers Model 40,38.09,10,0.0,2.07
CA-2021-101806,2021-06-01,2021-06-05,First Class,CG-10738,Customer_631,Home Office,United States,Houston,California,West,TEC-MAC-10936,Technology,Machines,Machines Model 44,1492.02,1,0.2,2.02
CA-2021-101807,2023-06-22,2023-06-24,Standard Class,CG-10287,Customer_235,Home Office,United States,Houston,Texas,East,TEC-COP-10315,Technology,Copiers,Copiers Model 33,1356.63,2,0.0,503.8
CA-2021-101808,2022-08-21,2022-08-27,Standard Class,CG-10410,Customer_305,Corporate,United States,New York,Arizona,West,OFF-STO-10566,Office Supplies,Storage,Storage Model 12,312.98,3,0.3,51.54
CA-2021-101809,2021-08-08,2021-08-10,Same Day,CG-10387,Customer_478,Consumer,United States,Houston,Texas,East,TEC-ACC-10112,Technology,Accessories,Accessories Model 46,518.15,8,0.3,134.86
CA-2021-101810,2021-02-19,2021-02-25,Standard Class,CG-10662,Customer_307,Consumer,United States,Chicago,Texas,Central,OFF-APP-10230,Office Supplies,Appliances,Appliances Model 6,577.62,5,0.1,194.76
CA-2021-101811,2023-09-18,2023-09-22,Standard Class,CG-10699,Customer_599,Consumer,United States,Phoenix,Illinois,West,FUR-TAB-10399,Furniture,Tables,Tables Model 22,246.22,2,0.3,-46.91
CA-2021-101812,2022-03-14,2022-03-21,Second Class,CG-10761,Customer_55,Home Office,United States,Houston,Illinois,West,FUR-FUR-10839,Furniture,Furnishings,Furnishings Model 40,331.83,2,0.4,-38.24
CA-2021-101813,2021-07-20,2021-07-25,Same Day,CG-10223,Customer_696,Corporate,United States,Chicago,Illinois,East,FUR-TAB-10791,Furniture,Tables,Tables Model 2,1104.39,7,0.0,300.51
CA-2021-101814,2023-11-19,2023-11-25,First Class,CG-10609,Customer_759,Home Office,United States,Phoenix,New York,Central,OFF-ART-10884,Office Supplies,Art,Art Model 13,907.93,1,0.5,168.95
CA-2021-101815,2022-07-16,2022-07-19,Same Day,CG-10760,Customer_534,Consumer,United States,Houston,Illinois,East,FUR-BOO-10908,Furniture,Bookcases,Bookcases Model 14,111.73,3,0.0,-13.57
CA-2021-101816,2022-12-11,2022-12-12,Same Day,CG-10048,Customer_244,Home Office,United States,New York,Washington,East,TEC-MAC-10619,Technology,Machines,Machines Model 50,348.5,6,0.4,24.94
CA-2021-101817,2022-07-14,2022-07-18,Second Class,CG-10549,Customer_729,Home Office,United States,Los Angeles,California,South,TEC-ACC-10554,Technology,Accessories,Accessories Model 33,1372.84,8,0.3,-29.44
CA-2021-101818,2021-06-04,2021-06-06,Second Class,CG-10768,Customer_322,Consumer,United States,Los Angeles,California,Central,FUR-CHA-10384,Furniture,Chairs,Chairs Model 4,1661.91,3,0.5,-160.35
CA-2021-101819,2021-11-24,2021-11-26,Standard Class,CG-10177,Customer_33,Home Office,United States,Phoenix,California,East,FUR-BOO-10902,Furniture,Bookcases,Bookcases Model 49,15.81,4,0.0,0.27
CA-2021-101820,2023-12-08,2023-12-09,Second Class,CG-10243,Customer_551,Home Office,United States,Phoenix,Arizona,East,TEC-COP-10664,Technology,Copiers,Copiers Model 45,1450.09,7,0.1,71.35
CA-2021-101821,2023-02-19,2023-02-24,Same Day,CG-10493,Customer_189,Consumer,United States,New York,New York,Central,OFF-BIN-10132,Office Supplies,Binders,Binders Model 6,35.13,9,0.2,6.63
CA-2021-101822,2021-04-14,2021-04-18,First Class,CG-10574,Customer_374,Consumer,United States,Phoenix,Arizona,Central,OFF-STO-10106,Office Supplies,Storage,Storage Model 12,1827.52,8,0.0,110.06
CA-2021-101823,2021-01-14,2021-01-19,First Class,CG-10370,Customer_266,Corporate,United States,Chicago,Texas,South,FUR-FUR-10145,Furniture,Furnishings,Furnishings Model 40,748.92,2,0.0,129.81
CA-2021-101824,2022-11-25,2022-11-29,Same Day,CG-10080,Customer_242,Corporate,United States,Chicago,Arizona,East,OFF-ENV-10704,Office Supplies,Envelopes,Envelopes Model 49,1647.18,10,0.0,118.78
CA-2021-101825,2021-10-17,2021-10-24,Standard Class,CG-10759,Customer_412,Corporate,United States,Chicago,Texas,West,TEC-COP-10962,Technology,Copiers,Copiers Model 2,857.06,10,0.3,34.69
CA-2021-101826,2023-10-10,2023-10-12,Second Class,CG-10169,Customer_747,Consumer,United States,Los Angeles,Arizona,Central,OFF-ENV-10683,Office Supplies,Envelopes,Envelopes Model 25,922.95,4,0.5,229.32
