product_id,product_name,category,sub_category
FUR-CHA-10476,Chairs Model 32,Furniture,Chairs
OFF-LAB-10313,Labels Model 28,Office Supplies,Labels
FUR-FUR-10994,Furnishings Model 14,Furniture,Furnishings
OFF-FAS-10434,Fasteners Model 30,Office Supplies,Fasteners
TEC-MAC-10521,Machines Model 29,Technology,Machines
OFF-PAP-10769,Paper Model 8,Office Supplies,Paper
FUR-BOO-10390,Bookcases Model 32,Furniture,Bookcases
FUR-CHA-10570,Chairs Model 14,Furniture,Chairs
TEC-MAC-10763,Machines Model 24,Technology,Machines
FUR-FUR-10927,Furnishings Model 1,Furniture,Furnishings
FUR-BOO-10469,Bookcases Model 20,Furniture,Bookcases
FUR-CHA-10506,Chairs Model 23,Furniture,Chairs
FUR-TAB-10427,Tables Model 12,Furniture,Tables
TEC-MAC-10409,Machines Model 37,Technology,Machines
OFF-BIN-10357,Binders Model 18,Office Supplies,Binders
TEC-ACC-10875,Accessories Model 13,Technology,Accessories
OFF-PAP-10426,Paper Model 11,Office Supplies,Paper
FUR-TAB-10501,Tables Model 6,Furniture,Tables
OFF-BIN-10427,Binders Model 4,Office Supplies,Binders
FUR-CHA-10757,Chairs Model 12,Furniture,Chairs
FUR-TAB-10680,Tables Model 6,Furniture,Tables
TEC-MAC-10606,Machines Model 12,Technology,Machines
FUR-CHA-10769,Chairs Model 6,Furniture,Chairs
FUR-BOO-10840,Bookcases Model 46,Furniture,Bookcases
FUR-CHA-10412,Chairs Model 24,Furniture,Chairs
TEC-MAC-10972,Machines Model 39,Technology,Machines
FUR-FUR-10913,Furnishings Model 7,Furniture,Furnishings
FUR-TAB-10556,Tables Model 17,Furniture,Tables
TEC-PHO-10142,Phones Model 21,Technology,Phones
FUR-BOO-10667,Bookcases Model 41,Furniture,Bookcases
TEC-COP-10182,Copiers Model 19,Technology,Copiers
FUR-BOO-10594,Bookcases Model 36,Furniture,Bookcases
OFF-ART-10795,Art Model 30,Office Supplies,Art
TEC-COP-10592,Copiers Model 16,Technology,Copiers
FUR-CHA-10354,Chairs Model 1,Furniture,Chairs
OFF-LAB-10721,Labels Model 27,Office Supplies,Labels
FUR-CHA-10166,Chairs Model 24,Furniture,Chairs
TEC-MAC-10675,Machines Model 45,Technology,Machines
OFF-STO-10965,Storage Model 22,Office Supplies,Storage
TEC-PHO-10889,Phones Model 3,Technology,Phones
TEC-COP-10912,Copiers Model 14,Technology,Copiers
FUR-CHA-10055,Chairs Model 28,Furniture,Chairs
TEC-MAC-10560,Machines Model 24,Technology,Machines
OFF-STO-10882,Storage Model 1,Office Supplies,Storage
FUR-TAB-10369,Tables Model 5,Furniture,Tables
FUR-CHA-10983,Chairs Model 48,Furniture,Chairs
OFF-APP-10500,Appliances Model 25,Office Supplies,Appliances
FUR-FUR-10808,Furnishings Model 14,Furniture,Furnishings
TEC-PHO-10326,Phones Model 22,Technology,Phones
TEC-COP-10253,Copiers Model 41,Technology,Copiers
TEC-PHO-10737,Phones Model 9,Technology,Phones
TEC-MAC-10466,Machines Model 30,Technology,Machines
FUR-FUR-10481,Furnishings Model 6,Furniture,Furnishings
FUR-FUR-10654,Furnishings Model 50,Furniture,Furnishings
FUR-BOO-10022,Bookcases Model 19,Furniture,Bookcases
TEC-PHO-10705,Phones Model 25,Technology,Phones
OFF-STO-10277,Storage Model 13,Office Supplies,Storage
TEC-ACC-10210,Accessories Model 8,Technology,Accessories
FUR-CHA-10766,Chairs Model 49,Furniture,Chairs
OFF-BIN-10276,Binders Model 48,Office Supplies,Binders
FUR-FUR-10061,Furnishings Model 35,Furniture,Furnishings
FUR-BOO-10971,Bookcases Model 43,Furniture,Bookcases
TEC-COP-10259,Copiers Model 19,Technology,Copiers
TEC-COP-10668,Copiers Model 25,Technology,Copiers
FUR-CHA-10044,Chairs Model 6,Furniture,Chairs
OFF-LAB-10303,Labels Model 13,Office Supplies,Labels
FUR-FUR-10970,Furnishings Model 18,Furniture,Furnishings
FUR-FUR-10344,Furnishings Model 20,Furniture,Furnishings
TEC-MAC-10449,Machines Model 47,Technology,Machines
OFF-LAB-10979,Labels Model 8,Office Supplies,Labels
FUR-BOO-10812,Bookcases Model 34,Furniture,Bookcases
TEC-ACC-10222,Accessories Model 49,Technology,Accessories
FUR-FUR-10388,Furnishings Model 1,Furniture,Furnishings
OFF-PAP-10487,Paper Model 16,Office Supplies,Paper
FUR-TAB-10052,Tables Model 50,Furniture,Tables
FUR-FUR-10028,Furnishings Model 36,Furniture,Furnishings
TEC-COP-10790,Copiers Model 3,Technology,Copiers
FUR-TAB-10171,Tables Model 13,Furniture,Tables
FUR-CHA-10969,Chairs Model 15,Furniture,Chairs
FUR-CHA-10601,Chairs Model 22,Furniture,Chairs
TEC-PHO-10131,Phones Model 29,Technology,Phones
FUR-FUR-10783,Furnishings Model 43,Furniture,Furnishings
OFF-LAB-10435,Labels Model 46,Office Supplies,Labels
OFF-PAP-10980,Paper Model 49,Office Supplies,Paper
FUR-CHA-10668,Chairs Model 38,Furniture,Chairs
OFF-SUP-10364,Supplies Model 44,Office Supplies,Supplies
FUR-FUR-10480,Furnishings Model 14,Furniture,Furnishings
OFF-PAP-10675,Paper Model 33,Office Supplies,Paper
TEC-MAC-10896,Machines Model 22,Technology,Machines
OFF-SUP-10128,Supplies Model 38,Office Supplies,Supplies
TEC-MAC-10025,Machines Model 32,Technology,Machines
OFF-FAS-10316,Fasteners Model 19,Office Supplies,Fasteners
FUR-BOO-10068,Bookcases Model 18,Furniture,Bookcases
FUR-FUR-10084,Furnishings Model 41,Furniture,Furnishings
FUR-TAB-10677,Tables Model 45,Furniture,Tables
OFF-FAS-10668,Fasteners Model 26,Office Supplies,Fasteners
OFF-PAP-10008,Paper Model 33,Office Supplies,Paper
TEC-MAC-10541,Machines Model 9,Technology,Machines
TEC-COP-10424,Copiers Model 39,Technology,Copiers
FUR-FUR-10251,Furnishings Model 11,Furniture,Furnishings
FUR-BOO-10684,Bookcases Model 2,Furniture,Bookcases
OFF-ENV-10106,Envelopes Model 22,Office Supplies,Envelopes
OFF-STO-10727,Storage Model 48,Office Supplies,Storage
TEC-COP-10793,Copiers Model 48,Technology,Copiers
OFF-ART-10140,Art Model 28,Office Supplies,Art
FUR-BOO-10649,Bookcases Model 18,Furniture,Bookcases
OFF-FAS-10222,Fasteners Model 41,Office Supplies,Fasteners
FUR-TAB-10977,Tables Model 18,Furniture,Tables
OFF-LAB-10025,Labels Model 9,Office Supplies,Labels
OFF-APP-10241,Appliances Model 44,Office Supplies,Appliances
OFF-BIN-10130,Binders Model 29,Office Supplies,Binders
FUR-TAB-10850,Tables Model 15,Furniture,Tables
TEC-PHO-10322,Phones Model 30,Technology,Phones
TEC-PHO-10612,Phones Model 6,Technology,Phones
FUR-CHA-10602,Chairs Model 6,Furniture,Chairs
OFF-ART-10326,Art Model 11,Office Supplies,Art
OFF-SUP-10223,Supplies Model 3,Office Supplies,Supplies
FUR-CHA-10378,Chairs Model 36,Furniture,Chairs
OFF-STO-10188,Storage Model 46,Office Supplies,Storage
OFF-FAS-10340,Fasteners Model 8,Office Supplies,Fasteners
OFF-ENV-10935,Envelopes Model 38,Office Supplies,Envelopes
OFF-ENV-10528,Envelopes Model 17,Office Supplies,Envelopes
TEC-ACC-10859,Accessories Model 47,Technology,Accessories
FUR-FUR-10633,Furnishings Model 31,Furniture,Furnishings
FUR-CHA-10620,Chairs Model 10,Furniture,Chairs
FUR-BOO-10202,Bookcases Model 39,Furniture,Bookcases
OFF-FAS-10927,Fasteners Model 47,Office Supplies,Fasteners
FUR-BOO-10335,Bookcases Model 29,Furniture,Bookcases
TEC-ACC-10181,Accessories Model 13,Technology,Accessories
TEC-ACC-10089,Accessories Model 35,Technology,Accessories
FUR-FUR-10910,Furnishings Model 2,Furniture,Furnishings
FUR-BOO-10712,Bookcases Model 42,Furniture,Bookcases
FUR-CHA-10988,Chairs Model 32,Furniture,Chairs
TEC-ACC-10184,Accessories Model 2,Technology,Accessories
FUR-TAB-10618,Tables Model 2,Furniture,Tables
FUR-CHA-10974,Chairs Model 30,Furniture,Chairs
OFF-ENV-10320,Envelopes Model 19,Office Supplies,Envelopes
FUR-CHA-10142,Chairs Model 44,Furniture,Chairs
OFF-APP-10456,Appliances Model 33,Office Supplies,Appliances
FUR-CHA-10895,Chairs Model 17,Furniture,Chairs
FUR-FUR-10289,Furnishings Model 44,Furniture,Furnishings
FUR-BOO-10513,Bookcases Model 21,Furniture,Bookcases
FUR-BOO-10572,Bookcases Model 42,Furniture,Bookcases
FUR-FUR-10133,Furnishings Model 1,Furniture,Furnishings
OFF-STO-10372,Storage Model 2,Office Supplies,Storage
OFF-SUP-10849,Supplies Model 4,Office Supplies,Supplies
OFF-LAB-10715,Labels Model 27,Office Supplies,Labels
OFF-FAS-10809,Fasteners Model 7,Office Supplies,Fasteners
OFF-FAS-10257,Fasteners Model 46,Office Supplies,Fasteners
OFF-BIN-10651,Binders Model 38,Office Supplies,Binders
TEC-ACC-10634,Accessories Model 39,Technology,Accessories
FUR-BOO-10815,Bookcases Model 44,Furniture,Bookcases
OFF-ART-10850,Art Model 16,Office Supplies,Art
OFF-LAB-10094,Labels Model 24,Office Supplies,Labels
OFF-BIN-10373,Binders Model 30,Office Supplies,Binders
FUR-BOO-10271,Bookcases Model 37,Furniture,Bookcases
OFF-APP-10920,Appliances Model 24,Office Supplies,Appliances
FUR-TAB-10177,Tables Model 17,Furniture,Tables
OFF-BIN-10828,Binders Model 8,Office Supplies,Binders
OFF-ENV-10266,Envelopes Model 21,Office Supplies,Envelopes
TEC-ACC-10962,Accessories Model 11,Technology,Accessories
OFF-BIN-10386,Binders Model 39,Office Supplies,Binders
TEC-COP-10228,Copiers Model 32,Technology,Copiers
FUR-TAB-10998,Tables Model 21,Furniture,Tables
TEC-COP-10675,Copiers Model 39,Technology,Copiers
TEC-ACC-10747,Accessories Model 44,Technology,Accessories
TEC-PHO-10785,Phones Model 36,Technology,Phones
TEC-COP-10865,Copiers Model 6,Technology,Copiers
OFF-ENV-10481,Envelopes Model 50,Office Supplies,Envelopes
OFF-ENV-10744,Envelopes Model 48,Office Supplies,Envelopes
FUR-BOO-10872,Bookcases Model 31,Furniture,Bookcases
TEC-ACC-10145,Accessories Model 4,Technology,Accessories
TEC-MAC-10341,Machines Model 11,Technology,Machines
TEC-MAC-10209,Machines Model 17,Technology,Machines
TEC-PHO-10062,Phones Model 33,Technology,Phones
OFF-APP-10089,Appliances Model 15,Office Supplies,Appliances
OFF-SUP-10801,Supplies Model 30,Office Supplies,Supplies
FUR-BOO-10210,Bookcases Model 16,Furniture,Bookcases
FUR-TAB-10475,Tables Model 2,Furniture,Tables
FUR-FUR-10313,Furnishings Model 33,Furniture,Furnishings
FUR-BOO-10464,Bookcases Model 30,Furniture,Bookcases
FUR-TAB-10639,Tables Model 38,Furniture,Tables
TEC-MAC-10146,Machines Model 49,Technology,Machines
TEC-MAC-10848,Machines Model 41,Technology,Machines
OFF-STO-10430,Storage Model 48,Office Supplies,Storage
FUR-FUR-10425,Furnishings Model 13,Furniture,Furnishings
FUR-TAB-10925,Tables Model 37,Furniture,Tables
FUR-FUR-10240,Furnishings Model 1,Furniture,Furnishings
FUR-TAB-10249,Tables Model 30,Furniture,Tables
TEC-PHO-10427,Phones Model 31,Technology,Phones
FUR-BOO-10222,Bookcases Model 48,Furniture,Bookcases
FUR-FUR-10766,Furnishings Model 21,Furniture,Furnishings
FUR-TAB-10517,Tables Model 43,Furniture,Tables
OFF-ART-10828,Art Model 14,Office Supplies,Art
TEC-COP-10344,Copiers Model 1,Technology,Copiers
FUR-TAB-10682,Tables Model 48,Furniture,Tables
FUR-TAB-10048,Tables Model 47,Furniture,Tables
FUR-CHA-10869,Chairs Model 40,Furniture,Chairs
OFF-SUP-10601,Supplies Model 30,Office Supplies,Supplies
OFF-PAP-10981,Paper Model 9,Office Supplies,Paper
TEC-COP-10194,Copiers Model 43,Technology,Copiers
TEC-MAC-10016,Machines Model 50,Technology,Machines
TEC-ACC-10687,Accessories Model 15,Technology,Accessories
OFF-LAB-10966,Labels Model 5,Office Supplies,Labels
FUR-CHA-10515,Chairs Model 15,Furniture,Chairs
OFF-ENV-10489,Envelopes Model 3,Office Supplies,Envelopes
OFF-APP-10277,Appliances Model 28,Office Supplies,Appliances
TEC-COP-10432,Copiers Model 27,Technology,Copiers
FUR-BOO-10851,Bookcases Model 21,Furniture,Bookcases
TEC-COP-10401,Copiers Model 29,Technology,Copiers
TEC-ACC-10107,Accessories Model 14,Technology,Accessories
FUR-BOO-10670,Bookcases Model 46,Furniture,Bookcases
TEC-MAC-10695,Machines Model 27,Technology,Machines
OFF-FAS-10577,Fasteners Model 40,Office Supplies,Fasteners
OFF-SUP-10648,Supplies Model 40,Office Supplies,Supplies
TEC-COP-10564,Copiers Model 21,Technology,Copiers
FUR-TAB-10243,Tables Model 44,Furniture,Tables
FUR-TAB-10387,Tables Model 21,Furniture,Tables
OFF-ENV-10724,Envelopes Model 8,Office Supplies,Envelopes
TEC-MAC-10470,Machines Model 28,Technology,Machines
FUR-BOO-10385,Bookcases Model 13,Furniture,Bookcases
TEC-COP-10584,Copiers Model 13,Technology,Copiers
OFF-ART-10325,Art Model 35,Office Supplies,Art
OFF-APP-10094,Appliances Model 13,Office Supplies,Appliances
FUR-BOO-10395,Bookcases Model 4,Furniture,Bookcases
TEC-ACC-10079,Accessories Model 26,Technology,Accessories
FUR-TAB-10967,Tables Model 14,Furniture,Tables
TEC-COP-10879,Copiers Model 44,Technology,Copiers
FUR-TAB-10857,Tables Model 21,Furniture,Tables
OFF-STO-10649,Storage Model 1,Office Supplies,Storage
TEC-MAC-10652,Machines Model 7,Technology,Machines
OFF-APP-10398,Appliances Model 41,Office Supplies,Appliances
OFF-SUP-10918,Supplies Model 14,Office Supplies,Supplies
TEC-ACC-10024,Accessories Model 11,Technology,Accessories
FUR-CHA-10794,Chairs Model 8,Furniture,Chairs
OFF-STO-10771,Storage Model 49,Office Supplies,Storage
TEC-ACC-10113,Accessories Model 29,Technology,Accessories
OFF-STO-10614,Storage Model 26,Office Supplies,Storage
FUR-TAB-10610,Tables Model 38,Furniture,Tables
TEC-MAC-10569,Machines Model 27,Technology,Machines
TEC-ACC-10676,Accessories Model 7,Technology,Accessories
OFF-LAB-10263,Labels Model 31,Office Supplies,Labels
TEC-ACC-10540,Accessories Model 44,Technology,Accessories
TEC-MAC-10138,Machines Model 15,Technology,Machines
OFF-FAS-10529,Fasteners Model 39,Office Supplies,Fasteners
FUR-TAB-10140,Tables Model 26,Furniture,Tables
TEC-PHO-10774,Phones Model 40,Technology,Phones
FUR-CHA-10192,Chairs Model 12,Furniture,Chairs
TEC-COP-10206,Copiers Model 44,Technology,Copiers
TEC-PHO-10919,Phones Model 44,Technology,Phones
TEC-COP-10121,Copiers Model 3,Technology,Copiers
OFF-SUP-10562,Supplies Model 5,Office Supplies,Supplies
TEC-ACC-10026,Accessories Model 41,Technology,Accessories
TEC-MAC-10219,Machines Model 30,Technology,Machines
OFF-BIN-10560,Binders Model 46,Office Supplies,Binders
OFF-LAB-10767,Labels Model 20,Office Supplies,Labels
FUR-FUR-10831,Furnishings Model 27,Furniture,Furnishings
OFF-ENV-10192,Envelopes Model 38,Office Supplies,Envelopes
TEC-ACC-10002,Accessories Model 50,Technology,Accessories
TEC-PHO-10205,Phones Model 7,Technology,Phones
OFF-FAS-10105,Fasteners Model 29,Office Supplies,Fasteners
OFF-BIN-10215,Binders Model 33,Office Supplies,Binders
TEC-PHO-10252,Phones Model 5,Technology,Phones
OFF-BIN-10912,Binders Model 33,Office Supplies,Binders
FUR-CHA-10263,Chairs Model 2,Furniture,Chairs
TEC-COP-10671,Copiers Model 1,Technology,Copiers
OFF-BIN-10935,Binders Model 5,Office Supplies,Binders
OFF-SUP-10387,Supplies Model 50,Office Supplies,Supplies
OFF-LAB-10950,Labels Model 44,Office Supplies,Labels
TEC-COP-10342,Copiers Model 43,Technology,Copiers
OFF-STO-10602,Storage Model 22,Office Supplies,Storage
FUR-CHA-10254,Chairs Model 10,Furniture,Chairs
FUR-TAB-10596,Tables Model 47,Furniture,Tables
OFF-STO-10828,Storage Model 9,Office Supplies,Storage
OFF-SUP-10337,Supplies Model 42,Office Supplies,Supplies
TEC-PHO-10347,Phones Model 25,Technology,Phones
TEC-ACC-10582,Accessories Model 20,Technology,Accessories
OFF-LAB-10579,Labels Model 34,Office Supplies,Labels
FUR-FUR-10000,Furnishings Model 16,Furniture,Furnishings
FUR-CHA-10216,Chairs Model 2,Furniture,Chairs
OFF-ENV-10147,Envelopes Model 47,Office Supplies,Envelopes
TEC-MAC-10096,Machines Model 12,Technology,Machines
OFF-STO-10704,Storage Model 21,Office Supplies,Storage
TEC-ACC-10578,Accessories Model 35,Technology,Accessories
TEC-PHO-10974,Phones Model 30,Technology,Phones
OFF-ART-10627,Art Model 48,Office Supplies,Art
TEC-MAC-10694,Machines Model 2,Technology,Machines
OFF-ART-10284,Art Model 7,Office Supplies,Art
OFF-BIN-10131,Binders Model 24,Office Supplies,Binders
OFF-PAP-10191,Paper Model 6,Office Supplies,Paper
FUR-BOO-10555,Bookcases Model 33,Furniture,Bookcases
FUR-FUR-10729,Furnishings Model 43,Furniture,Furnishings
TEC-COP-10734,Copiers Model 27,Technology,Copiers
TEC-PHO-10766,Phones Model 29,Technology,Phones
OFF-ENV-10829,Envelopes Model 9,Office Supplies,Envelopes
FUR-CHA-10327,Chairs Model 6,Furniture,Chairs
OFF-PAP-10679,Paper Model 33,Office Supplies,Paper
OFF-STO-10696,Storage Model 31,Office Supplies,Storage
OFF-PAP-10009,Paper Model 20,Office Supplies,Paper
TEC-COP-10492,Copiers Model 17,Technology,Copiers
TEC-ACC-10745,Accessories Model 48,Technology,Accessories
OFF-PAP-10831,Paper Model 30,Office Supplies,Paper
OFF-APP-10672,Appliances Model 26,Office Supplies,Appliances
TEC-COP-10451,Copiers Model 30,Technology,Copiers
OFF-LAB-10333,Labels Model 19,Office Supplies,Labels
TEC-ACC-10482,Accessories Model 17,Technology,Accessories
OFF-LAB-10538,Labels Model 18,Office Supplies,Labels
FUR-BOO-10709,Bookcases Model 24,Furniture,Bookcases
OFF-ART-10816,Art Model 16,Office Supplies,Art
OFF-ART-10965,Art Model 11,Office Supplies,Art
OFF-SUP-10105,Supplies Model 49,Office Supplies,Supplies
FUR-CHA-10765,Chairs Model 44,Furniture,Chairs
OFF-SUP-10445,Supplies Model 6,Office Supplies,Supplies
TEC-ACC-10239,Accessories Model 20,Technology,Accessories
OFF-PAP-10630,Paper Model 5,Office Supplies,Paper
OFF-LAB-10008,Labels Model 21,Office Supplies,Labels
TEC-PHO-10461,Phones Model 16,Technology,Phones
OFF-FAS-10398,Fasteners Model 28,Office Supplies,Fasteners
OFF-BIN-10818,Binders Model 41,Office Supplies,Binders
TEC-MAC-10256,Machines Model 31,Technology,Machines
OFF-PAP-10804,Paper Model 40,Office Supplies,Paper
OFF-APP-10585,Appliances Model 15,Office Supplies,Appliances
OFF-APP-10242,Appliances Model 13,Office Supplies,Appliances
OFF-BIN-10938,Binders Model 1,Office Supplies,Binders
TEC-COP-10466,Copiers Model 15,Technology,Copiers
TEC-PHO-10727,Phones Model 12,Technology,Phones
TEC-ACC-10755,Accessories Model 23,Technology,Accessories
OFF-PAP-10733,Paper Model 38,Office Supplies,Paper
TEC-COP-10200,Copiers Model 48,Technology,Copiers
OFF-ENV-10872,Envelopes Model 3,Office Supplies,Envelopes
OFF-FAS-10229,Fasteners Model 29,Office Supplies,Fasteners
TEC-ACC-10705,Accessories Model 13,Technology,Accessories
TEC-PHO-10165,Phones Model 13,Technology,Phones
TEC-COP-10297,Copiers Model 7,Technology,Copiers
FUR-BOO-10026,Bookcases Model 41,Furniture,Bookcases
TEC-MAC-10539,Machines Model 2,Technology,Machines
FUR-BOO-10415,Bookcases Model 25,Furniture,Bookcases
OFF-PAP-10023,Paper Model 26,Office Supplies,Paper
TEC-PHO-10807,Phones Model 42,Technology,Phones
OFF-BIN-10536,Binders Model 47,Office Supplies,Binders
FUR-TAB-10788,Tables Model 3,Furniture,Tables
TEC-PHO-10010,Phones Model 44,Technology,Phones
TEC-PHO-10103,Phones Model 25,Technology,Phones
OFF-ENV-10451,Envelopes Model 26,Office Supplies,Envelopes
TEC-COP-10646,Copiers Model 37,Technology,Copiers
TEC-COP-10960,Copiers Model 6,Technology,Copiers
OFF-APP-10290,Appliances Model 23,Office Supplies,Appliances
TEC-ACC-10609,Accessories Model 33,Technology,Accessories
OFF-FAS-10686,Fasteners Model 27,Office Supplies,Fasteners
OFF-ART-10961,Art Model 8,Office Supplies,Art
TEC-MAC-10376,Machines Model 26,Technology,Machines
FUR-TAB-10128,Tables Model 29,Furniture,Tables
OFF-FAS-10655,Fasteners Model 46,Office Supplies,Fasteners
OFF-APP-10887,Appliances Model 47,Office Supplies,Appliances
OFF-FAS-10781,Fasteners Model 12,Office Supplies,Fasteners
FUR-TAB-10193,Tables Model 13,Furniture,Tables
FUR-BOO-10889,Bookcases Model 8,Furniture,Bookcases
TEC-ACC-10557,Accessories Model 7,Technology,Accessories
OFF-PAP-10241,Paper Model 46,Office Supplies,Paper
OFF-ENV-10148,Envelopes Model 22,Office Supplies,Envelopes
FUR-TAB-10079,Tables Model 21,Furniture,Tables
OFF-PAP-10428,Paper Model 24,Office Supplies,Paper
FUR-TAB-10084,Tables Model 18,Furniture,Tables
TEC-ACC-10911,Accessories Model 22,Technology,Accessories
FUR-TAB-10563,Tables Model 44,Furniture,Tables
OFF-PAP-10486,Paper Model 41,Office Supplies,Paper
OFF-ENV-10749,Envelopes Model 13,Office Supplies,Envelopes
FUR-FUR-10689,Furnishings Model 27,Furniture,Furnishings
FUR-TAB-10119,Tables Model 25,Furniture,Tables
FUR-BOO-10324,Bookcases Model 30,Furniture,Bookcases
TEC-MAC-10789,Machines Model 29,Technology,Machines
FUR-BOO-10112,Bookcases Model 16,Furniture,Bookcases
TEC-PHO-10022,Phones Model 11,Technology,Phones
OFF-ART-10345,Art Model 13,Office Supplies,Art
FUR-TAB-10966,Tables Model 34,Furniture,Tables
TEC-PHO-10740,Phones Model 17,Technology,Phones
FUR-TAB-10076,Tables Model 48,Furniture,Tables
OFF-APP-10487,Appliances Model 48,Office Supplies,Appliances
FUR-TAB-10116,Tables Model 7,Furniture,Tables
OFF-LAB-10872,Labels Model 19,Office Supplies,Labels
FUR-CHA-10965,Chairs Model 28,Furniture,Chairs
FUR-BOO-10409,Bookcases Model 4,Furniture,Bookcases
FUR-BOO-10434,Bookcases Model 17,Furniture,Bookcases
OFF-BIN-10487,Binders Model 42,Office Supplies,Binders
FUR-TAB-10548,Tables Model 28,Furniture,Tables
TEC-MAC-10654,Machines Model 19,Technology,Machines
OFF-APP-10680,Appliances Model 28,Office Supplies,Appliances
