order_date,region,category,total_sales,total_profit,total_orders,avg_discount
2021-08-12,West,Technology,1324.4,196.19,1,0.0
2021-08-13,Central,Furniture,753.69,289.97,1,0.0
2021-08-13,Central,Technology,142.15,45.94,1,0.1
2021-08-13,East,Technology,1460.53,455.16,1,0.3
2021-08-13,South,Technology,880.68,-64.77,1,0.5
2021-08-13,West,Furniture,2264.43,728.98,2,0.3
2021-08-13,West,Office Supplies,1954.91,506.75,2,0.15
2021-08-14,Central,Furniture,219.88,53.91,2,0.3
2021-08-14,East,Office Supplies,5082.63,-45.65,4,0.2
2021-08-14,East,Technology,2614.13,410.33,2,0.2
2021-08-14,South,Furniture,72.82,15.1,1,0.4
2021-08-14,South,Office Supplies,2449.83,144.15,2,0.25
2021-08-14,South,Technology,745.48,84.74,1,0.0
2021-08-14,West,Furniture,1996.7,-346.95,1,0.0
2021-08-14,West,Office Supplies,1785.06,-224.93,1,0.0
2021-08-14,West,Technology,238.99,77.5,1,0.5
2021-08-15,Central,Furniture,1252.35,450.36,1,0.0
2021-08-15,East,Furniture,3149.2,32.9,3,0.1333
2021-08-15,South,Furniture,289.99,16.15,1,0.0
2021-08-15,South,Office Supplies,51.56,0.09,1,0.3
2021-08-15,West,Furniture,4506.75,248.62,3,0.2333
2021-08-16,Central,Furniture,2573.59,767.7,2,0.15
2021-08-16,Central,Technology,2564.4,107.45,3,0.2333
2021-08-16,East,Office Supplies,3539.14,-185.73,2,0.25
2021-08-16,South,Furniture,2746.55,513.91,2,0.15
2021-08-16,South,Office Supplies,33.84,-4.56,1,0.0
2021-08-16,South,Technology,1256.89,248.95,1,0.4
2021-08-16,West,Furniture,2164.83,690.76,2,0.25
2021-08-16,West,Office Supplies,3627.08,428.89,2,0.1
2021-08-16,West,Technology,2647.34,807.68,2,0.05
2021-08-17,Central,Furniture,1112.15,25.42,1,0.2
2021-08-17,Central,Technology,1816.65,483.37,1,0.2
2021-08-17,East,Furniture,987.55,-134.23,1,0.1
2021-08-17,East,Office Supplies,723.32,117.48,1,0.1
2021-08-17,South,Technology,1957.26,-27.19,1,0.0
2021-08-17,West,Technology,1727.73,307.62,1,0.0
2021-08-18,Central,Technology,1581.05,21.89,1,0.0
2021-08-18,East,Furniture,29.48,-2.34,1,0.0
2021-08-18,East,Office Supplies,1946.37,752.3,1,0.0
2021-08-18,South,Technology,1526.43,-244.74,1,0.5
2021-08-18,West,Office Supplies,1409.01,-63.24,2,0.25
2021-08-19,Central,Furniture,942.77,34.05,3,0.3667
2021-08-19,South,Furniture,1235.03,-15.66,1,0.3
2021-08-19,South,Office Supplies,1244.21,334.73,1,0.4
2021-08-19,West,Furniture,1499.71,466.48,1,0.0
2021-08-19,West,Office Supplies,1128.03,67.53,2,0.35
2021-08-20,Central,Technology,982.84,-44.62,1,0.1
2021-08-20,South,Furniture,1135.92,-164.43,1,0.5
2021-08-20,South,Office Supplies,1101.2,22.89,1,0.0
2021-08-20,West,Furniture,3165.04,178.09,3,0.1
2021-08-21,Central,Office Supplies,136.48,14.73,1,0.3
2021-08-21,Central,Technology,1444.42,-52.69,1,0.2
2021-08-21,East,Furniture,925.63,-12.55,1,0.4
2021-08-21,East,Office Supplies,476.27,35.33,2,0.45
2021-08-21,South,Office Supplies,961.4,180.87,2,0.25
2021-08-21,South,Technology,1361.43,-233.89,1,0.1
2021-08-21,West,Technology,1668.36,261.19,1,0.0
2021-08-22,Central,Office Supplies,1249.86,-235.7,1,0.3
2021-08-22,Central,Technology,1265.47,305.79,2,0.15
2021-08-22,East,Furniture,2515.73,-128.35,2,0.15
2021-08-22,South,Office Supplies,532.34,46.53,1,0.0
2021-08-22,South,Technology,1032.74,-25.35,2,0.45
2021-08-22,West,Office Supplies,3001.8,191.55,3,0.0
2021-08-22,West,Technology,1860.54,184.54,2,0.05
2021-08-23,Central,Furniture,1917.01,-145.8,1,0.0
2021-08-23,East,Furniture,970.47,25.68,1,0.3
2021-08-23,East,Office Supplies,2345.8,825.74,2,0.05
2021-08-23,South,Furniture,2799.76,642.71,3,0.1333
2021-08-23,South,Technology,47.62,0.8,1,0.0
2021-08-23,West,Office Supplies,1140.32,-7.24,1,0.2
2021-08-23,West,Technology,1858.09,207.18,2,0.25
2021-08-24,Central,Office Supplies,890.01,340.26,1,0.4
2021-08-24,Central,Technology,451.39,159.14,1,0.4
2021-08-24,East,Furniture,1545.04,-204.52,1,0.0
2021-08-24,East,Office Supplies,1859.46,576.12,1,0.0
2021-08-24,East,Technology,1954.98,231.18,3,0.1
2021-08-24,South,Furniture,468.53,-91.63,1,0.0
2021-08-24,South,Office Supplies,801.66,-104.75,1,0.0
2021-08-24,South,Technology,2176.42,459.15,2,0.15
2021-08-24,West,Furniture,3618.04,557.97,2,0.15
2021-08-24,West,Technology,213.39,-26.63,1,0.3
2021-08-25,Central,Technology,1391.14,487.57,1,0.0
2021-08-25,East,Furniture,1493.73,228.67,2,0.1
2021-08-25,East,Technology,2248.21,103.34,2,0.15
2021-08-25,South,Technology,1124.22,26.83,2,0.5
2021-08-25,West,Furniture,225.15,57.51,1,0.4
2021-08-25,West,Office Supplies,952.43,-125.35,2,0.2
2021-08-25,West,Technology,2228.5,-311.25,2,0.4
2021-08-26,Central,Furniture,2634.59,388.13,2,0.1
2021-08-26,Central,Office Supplies,4135.25,291.29,3,0.0333
2021-08-26,Central,Technology,1148.77,284.69,1,0.0
2021-08-26,East,Furniture,1374.29,195.5,1,0.0
2021-08-26,East,Technology,1765.1,391.39,1,0.4
2021-08-26,South,Furniture,598.22,231.12,1,0.0
2021-08-26,South,Office Supplies,74.75,-14.78,1,0.0
2021-08-26,West,Furniture,2834.14,-46.97,2,0.25
2021-08-26,West,Office Supplies,3823.21,216.17,4,0.325
2021-08-27,Central,Furniture,1494.83,376.45,2,0.3
2021-08-27,Central,Technology,2506.95,149.37,2,0.15
2021-08-27,East,Furniture,302.02,12.5,1,0.2
2021-08-27,South,Furniture,1913.7,141.43,1,0.1
2021-08-27,South,Office Supplies,638.63,99.85,1,0.0
2021-08-28,Central,Office Supplies,847.63,41.97,2,0.05
2021-08-28,Central,Technology,1612.29,319.66,2,0.3
2021-08-28,East,Office Supplies,506.35,65.25,1,0.2
2021-08-28,East,Technology,2699.19,255.27,2,0.05
2021-08-28,South,Technology,1639.03,-52.25,1,0.5
2021-08-28,West,Furniture,1168.83,-43.94,1,0.5
2021-08-29,Central,Furniture,931.74,-50.95,1,0.1
2021-08-29,Central,Technology,2609.61,534.25,2,0.3
2021-08-29,East,Furniture,394.9,-28.42,1,0.1
2021-08-29,South,Furniture,1468.78,323.63,1,0.2
2021-08-29,South,Technology,1700.5,590.21,1,0.3
2021-08-29,West,Technology,1162.58,23.77,2,0.45
2021-08-30,Central,Office Supplies,1958.63,529.32,1,0.4
2021-08-30,Central,Technology,2570.58,327.28,3,0.1333
2021-08-30,East,Office Supplies,1238.02,-56.57,1,0.4
2021-08-30,East,Technology,1936.07,689.45,1,0.0
2021-08-30,South,Office Supplies,734.77,289.06,1,0.0
2021-08-30,South,Technology,1582.44,156.24,1,0.5
2021-08-30,West,Office Supplies,1532.02,333.03,2,0.15
2021-08-30,West,Technology,1293.27,67.66,1,0.2
2021-08-31,Central,Furniture,398.38,154.37,1,0.4
2021-08-31,East,Furniture,1734.77,-232.26,2,0.35
2021-08-31,South,Furniture,1401.31,-3.69,1,0.0
2021-08-31,South,Office Supplies,2827.78,756.72,2,0.0
2021-08-31,South,Technology,1603.92,-146.4,1,0.5
2021-09-01,Central,Furniture,3252.07,-569.39,2,0.45
2021-09-01,Central,Office Supplies,1493.03,62.8,1,0.0
2021-09-01,Central,Technology,3196.76,810.02,3,0.1667
2021-09-01,East,Furniture,3893.88,-347.08,2,0.25
2021-09-01,East,Office Supplies,1974.68,760.99,1,0.4
2021-09-01,East,Technology,1226.77,-101.38,1,0.0
2021-09-01,South,Furniture,1092.84,-181.41,1,0.0
2021-09-01,South,Technology,1979.37,322.12,2,0.15
2021-09-01,West,Furniture,905.73,68.65,1,0.5
2021-09-01,West,Office Supplies,2106.03,438.61,2,0.1
2021-09-01,West,Technology,2556.88,-286.04,2,0.3
2021-09-02,Central,Furniture,251.78,-34.0,1,0.0
2021-09-02,East,Furniture,1143.76,48.47,2,0.45
2021-09-02,South,Technology,2210.59,60.0,2,0.1
2021-09-02,West,Furniture,1474.58,235.01,3,0.4
2021-09-02,West,Office Supplies,1029.93,316.36,1,0.0
2021-09-03,East,Office Supplies,1221.31,146.68,1,0.4
2021-09-03,South,Furniture,123.07,-10.24,1,0.4
2021-09-03,South,Office Supplies,542.6,164.74,1,0.4
2021-09-03,South,Technology,5406.92,1385.31,3,0.1333
2021-09-04,Central,Furniture,2305.76,-147.4,2,0.0
2021-09-04,Central,Technology,1991.33,632.73,1,0.0
2021-09-04,East,Furniture,1441.56,-243.55,1,0.5
2021-09-04,South,Office Supplies,1988.12,544.28,1,0.5
2021-09-04,West,Furniture,1304.59,-4.2,2,0.1
2021-09-04,West,Office Supplies,2444.34,458.45,2,0.1
2021-09-05,Central,Furniture,235.06,82.99,1,0.1
2021-09-05,Central,Technology,1030.5,81.64,1,0.0
2021-09-05,East,Furniture,3277.96,-147.43,2,0.25
2021-09-05,East,Office Supplies,923.04,138.85,1,0.1
2021-09-05,East,Technology,42.0,9.55,1,0.2
2021-09-05,South,Furniture,1847.5,558.34,2,0.25
2021-09-05,South,Office Supplies,972.42,164.02,1,0.2
2021-09-05,West,Office Supplies,1545.92,305.47,1,0.0
2021-09-06,Central,Furniture,1275.8,277.04,2,0.05
2021-09-06,East,Furniture,1311.12,-218.73,1,0.5
2021-09-06,South,Office Supplies,1035.45,340.61,1,0.4
2021-09-07,Central,Technology,800.47,69.98,1,0.0
2021-09-07,East,Furniture,629.09,-95.88,1,0.1
2021-09-07,South,Furniture,1615.93,514.49,2,0.15
2021-09-07,South,Office Supplies,834.5,216.51,1,0.0
2021-09-07,West,Furniture,1246.88,93.29,2,0.4
2021-09-08,Central,Furniture,1432.93,175.25,1,0.2
2021-09-08,Central,Technology,4163.12,600.39,3,0.0333
2021-09-08,East,Furniture,1717.97,156.86,1,0.0
2021-09-08,East,Office Supplies,1459.62,-213.05,1,0.0
2021-09-08,East,Technology,1674.55,-174.36,1,0.3
2021-09-08,South,Office Supplies,1090.6,414.18,1,0.0
2021-09-08,West,Furniture,2501.36,431.79,2,0.2
2021-09-08,West,Office Supplies,789.44,263.77,1,0.0
2021-09-09,Central,Office Supplies,1466.73,505.56,1,0.5
2021-09-09,Central,Technology,1187.79,-117.35,1,0.0
2021-09-09,South,Furniture,2532.08,492.07,2,0.05
2021-09-09,South,Technology,1821.58,357.03,1,0.0
2021-09-10,Central,Furniture,4194.79,999.21,4,0.2
2021-09-10,Central,Technology,1016.42,-172.57,1,0.0
2021-09-10,East,Furniture,468.72,81.46,1,0.4
2021-09-10,South,Furniture,810.2,4.39,1,0.3
2021-09-10,South,Office Supplies,1609.6,-68.03,1,0.1
2021-09-10,South,Technology,3890.25,107.44,3,0.1
2021-09-10,West,Furniture,1580.1,-147.35,1,0.2
2021-09-10,West,Office Supplies,1236.9,271.68,1,0.3
2021-09-10,West,Technology,1009.24,-119.08,3,0.3
2021-09-11,Central,Office Supplies,648.52,248.1,1,0.4
2021-09-11,Central,Technology,981.64,39.82,1,0.2
2021-09-11,East,Furniture,1382.97,-94.87,1,0.1
2021-09-11,East,Office Supplies,1985.01,-66.14,3,0.2
2021-09-11,East,Technology,559.71,175.36,1,0.3
2021-09-11,South,Office Supplies,1034.74,-53.1,1,0.0
2021-09-11,West,Technology,1123.11,420.47,1,0.0
2021-09-12,Central,Furniture,623.04,-33.45,1,0.0
2021-09-12,Central,Office Supplies,84.33,10.65,1,0.1
2021-09-12,East,Office Supplies,65.31,1.11,1,0.0
2021-09-12,South,Office Supplies,1933.57,686.15,1,0.0
2021-09-12,West,Furniture,1485.48,301.31,1,0.0
2021-09-13,Central,Furniture,1887.12,191.76,1,0.2
2021-09-13,East,Office Supplies,13.93,-0.28,1,0.2
2021-09-13,East,Technology,632.53,175.57,2,0.45
2021-09-13,West,Office Supplies,1003.27,46.38,1,0.4
2021-09-14,Central,Office Supplies,1712.59,376.27,1,0.5
2021-09-14,East,Furniture,194.12,30.1,1,0.2
2021-09-14,East,Office Supplies,149.53,11.83,1,0.3
2021-09-14,East,Technology,1764.0,-168.47,1,0.4
2021-09-15,Central,Furniture,1872.55,-291.42,2,0.25
2021-09-15,Central,Technology,2690.76,517.51,3,0.2333
2021-09-15,East,Office Supplies,1426.28,111.77,2,0.1
2021-09-15,East,Technology,1139.7,-95.99,1,0.2
2021-09-15,South,Furniture,3249.0,176.74,2,0.15
2021-09-15,South,Office Supplies,4014.84,-48.68,3,0.2
2021-09-15,South,Technology,423.39,86.51,1,0.0
2021-09-15,West,Furniture,1341.78,475.41,1,0.1
2021-09-15,West,Technology,1871.34,201.06,1,0.5
2021-09-16,Central,Furniture,1816.92,-100.12,1,0.0
2021-09-16,East,Furniture,1526.6,-41.6,1,0.2
2021-09-16,East,Office Supplies,378.94,50.64,1,0.5
2021-09-16,South,Furniture,2385.18,-126.27,3,0.0333
2021-09-16,West,Furniture,681.64,-57.38,1,0.0
2021-09-16,West,Office Supplies,2614.74,397.06,2,0.0
2021-09-16,West,Technology,693.83,123.07,1,0.5
2021-09-17,Central,Furniture,2448.15,0.77,3,0.1667
2021-09-17,Central,Office Supplies,961.95,-19.44,1,0.1
2021-09-17,East,Office Supplies,298.43,-39.67,1,0.5
2021-09-17,West,Furniture,703.81,-34.69,1,0.1
2021-09-17,West,Technology,1880.66,365.3,3,0.2
2021-09-18,East,Furniture,27.97,-2.93,1,0.5
2021-09-18,West,Furniture,1774.98,411.01,2,0.3
2021-09-18,West,Technology,846.69,143.35,1,0.0
2021-09-19,Central,Furniture,2176.55,130.18,2,0.05
2021-09-19,Central,Office Supplies,888.7,-131.18,1,0.3
2021-09-19,East,Technology,430.02,95.56,1,0.2
2021-09-19,South,Furniture,2338.05,508.38,3,0.1667
2021-09-19,South,Office Supplies,1515.15,-263.19,1,0.3
2021-09-19,South,Technology,2869.99,179.25,2,0.2
2021-09-19,West,Furniture,1099.72,-84.81,1,0.0
2021-09-20,Central,Office Supplies,540.04,69.71,1,0.0
2021-09-20,East,Office Supplies,440.57,65.1,1,0.5
2021-09-20,East,Technology,553.79,-104.3,1,0.2
2021-09-20,South,Office Supplies,904.31,-70.31,1,0.1
2021-09-20,South,Technology,1301.21,373.82,1,0.3
2021-09-20,West,Furniture,1209.31,-141.8,1,0.1
2021-09-20,West,Office Supplies,1782.05,293.19,2,0.1
2021-09-20,West,Technology,1723.88,669.67,1,0.2
2021-09-21,Central,Technology,3326.22,712.99,2,0.35
2021-09-21,East,Technology,694.25,69.52,1,0.4
2021-09-21,South,Technology,300.47,-16.57,1,0.1
2021-09-21,West,Furniture,1655.34,-32.03,1,0.3
2021-09-21,West,Office Supplies,1137.96,150.96,2,0.15
2021-09-21,West,Technology,1752.3,124.38,2,0.3
2021-09-22,South,Furniture,405.53,130.78,1,0.3
2021-09-22,South,Office Supplies,5299.21,807.11,3,0.1333
2021-09-22,South,Technology,1614.13,-87.83,1,0.5
2021-09-22,West,Furniture,2004.21,98.2,2,0.2
2021-09-22,West,Office Supplies,916.12,54.44,2,0.0
2021-09-22,West,Technology,1724.87,285.97,1,0.2
2021-09-23,Central,Furniture,1057.13,-102.85,1,0.0
2021-09-23,East,Office Supplies,1065.01,265.37,1,0.4
2021-09-23,South,Furniture,1564.06,211.64,2,0.0
2021-09-23,South,Office Supplies,195.08,-29.08,1,0.0
2021-09-23,South,Technology,1605.85,61.25,1,0.4
2021-09-23,West,Furniture,1057.9,1.44,1,0.5
2021-09-23,West,Office Supplies,2018.15,34.12,2,0.25
2021-09-24,East,Office Supplies,1460.61,549.0,1,0.5
2021-09-24,South,Office Supplies,672.73,-44.05,1,0.0
2021-09-24,South,Technology,1447.2,554.76,1,0.0
2021-09-24,West,Office Supplies,28.83,10.19,1,0.1
2021-09-25,Central,Office Supplies,1157.5,-57.5,1,0.3
2021-09-25,Central,Technology,3425.02,780.17,3,0.4
2021-09-25,East,Furniture,1630.56,341.78,1,0.5
2021-09-25,East,Office Supplies,1519.11,334.85,1,0.3
2021-09-25,South,Furniture,30.64,5.96,1,0.0
2021-09-25,South,Office Supplies,1574.79,131.43,1,0.4
2021-09-25,West,Furniture,2449.91,40.64,3,0.0
2021-09-26,Central,Furniture,1035.5,44.83,1,0.0
2021-09-26,Central,Technology,1729.21,157.95,1,0.5
2021-09-26,East,Furniture,553.18,14.85,1,0.0
2021-09-26,East,Technology,2531.91,545.79,2,0.3
2021-09-26,South,Furniture,2776.68,-445.44,2,0.4
2021-09-26,South,Technology,2911.85,898.03,2,0.15
2021-09-26,West,Furniture,1680.44,268.54,1,0.0
2021-09-26,West,Office Supplies,1613.44,463.94,2,0.1
2021-09-26,West,Technology,502.09,-90.73,1,0.0
2021-09-27,Central,Office Supplies,938.27,12.49,1,0.0
2021-09-27,Central,Technology,1713.05,253.26,1,0.0
2021-09-27,East,Furniture,1889.88,73.75,1,0.3
2021-09-27,South,Technology,1808.59,184.04,2,0.05
2021-09-27,West,Furniture,837.56,27.81,1,0.3
2021-09-27,West,Office Supplies,727.49,-138.78,1,0.4
2021-09-28,Central,Office Supplies,1238.68,176.98,1,0.0
2021-09-28,Central,Technology,1676.6,-69.77,1,0.3
2021-09-28,East,Furniture,4147.87,1130.51,3,0.3667
2021-09-28,West,Office Supplies,714.97,-51.35,1,0.2
2021-09-29,Central,Office Supplies,3127.9,666.24,2,0.25
2021-09-29,Central,Technology,3697.57,546.41,3,0.1333
2021-09-29,East,Furniture,412.4,-23.58,2,0.0
2021-09-29,East,Technology,3032.47,332.15,2,0.25
2021-09-29,South,Office Supplies,745.52,-100.76,1,0.4
2021-09-29,West,Furniture,138.98,20.37,1,0.1
2021-09-29,West,Office Supplies,1056.65,-181.09,1,0.1
2021-09-29,West,Technology,1056.2,179.56,1,0.2
2021-09-30,Central,Technology,1214.32,-44.13,2,0.2
2021-09-30,East,Furniture,536.37,190.03,1,0.0
2021-09-30,East,Office Supplies,1444.3,299.56,1,0.0
2021-09-30,South,Furniture,304.22,3.4,1,0.5
2021-09-30,South,Office Supplies,5405.18,469.24,3,0.1667
2021-09-30,West,Office Supplies,1938.68,507.42,1,0.4
2021-09-30,West,Technology,560.33,107.09,1,0.0
2021-10-01,Central,Furniture,621.48,203.8,2,0.2
2021-10-01,Central,Office Supplies,1873.64,352.63,1,0.0
2021-10-01,East,Furniture,2267.71,-194.08,2,0.25
2021-10-01,East,Technology,1324.95,313.84,1,0.0
2021-10-01,South,Office Supplies,5061.62,472.78,4,0.15
2021-10-01,South,Technology,1674.31,274.5,1,0.1
2021-10-01,West,Office Supplies,112.15,11.8,1,0.0
2021-10-02,Central,Furniture,1919.51,-44.25,1,0.2
2021-10-02,Central,Office Supplies,1410.44,-125.22,1,0.0
2021-10-02,East,Furniture,132.98,18.9,1,0.0
2021-10-02,East,Office Supplies,1686.87,557.77,1,0.5
2021-10-02,South,Furniture,1714.64,637.9,1,0.1
2021-10-02,West,Office Supplies,212.17,-26.12,1,0.2
2021-10-03,Central,Furniture,1610.74,326.89,1,0.0
2021-10-03,Central,Office Supplies,2021.52,-283.29,2,0.05
2021-10-03,East,Furniture,602.78,-89.15,1,0.0
2021-10-03,South,Office Supplies,1973.57,582.31,2,0.0
2021-10-03,West,Office Supplies,18.63,5.65,1,0.4
2021-10-04,Central,Office Supplies,2874.71,745.5,2,0.15
2021-10-04,East,Furniture,690.76,-76.86,1,0.3
2021-10-04,East,Office Supplies,823.01,150.74,1,0.0
2021-10-04,East,Technology,930.36,-49.41,2,0.35
2021-10-04,South,Office Supplies,1209.85,80.51,1,0.1
2021-10-04,South,Technology,25.73,2.77,1,0.2
2021-10-04,West,Furniture,1769.69,603.63,1,0.5
2021-10-04,West,Office Supplies,392.68,-76.56,1,0.0
2021-10-05,Central,Furniture,1772.75,283.84,2,0.0
2021-10-05,Central,Technology,220.65,16.18,1,0.0
2021-10-05,East,Technology,1072.1,-68.02,1,0.5
2021-10-05,South,Office Supplies,2410.4,360.49,2,0.15
2021-10-05,South,Technology,1478.67,-209.8,1,0.3
2021-10-05,West,Furniture,1343.54,-38.57,2,0.2
2021-10-05,West,Office Supplies,1387.26,-39.91,1,0.0
2021-10-06,Central,Office Supplies,689.07,-17.33,1,0.4
2021-10-06,Central,Technology,1577.46,411.44,2,0.05
2021-10-06,East,Furniture,2933.73,898.7,2,0.0
2021-10-06,East,Office Supplies,1944.38,-103.47,2,0.25
2021-10-06,East,Technology,1284.15,468.91,1,0.0
2021-10-06,South,Furniture,2008.35,-85.62,2,0.35
2021-10-06,South,Office Supplies,1947.71,-74.76,1,0.2
2021-10-06,South,Technology,1918.92,712.68,1,0.1
2021-10-06,West,Furniture,854.41,-87.58,1,0.0
2021-10-06,West,Office Supplies,1360.12,-70.0,1,0.0
2021-10-06,West,Technology,1784.43,49.97,1,0.3
2021-10-07,Central,Technology,129.79,51.04,1,0.0
2021-10-08,Central,Office Supplies,159.42,60.21,1,0.4
2021-10-08,East,Furniture,881.04,0.36,1,0.0
2021-10-08,East,Office Supplies,752.03,-123.12,1,0.1
2021-10-08,West,Office Supplies,2245.21,-160.53,2,0.0
2021-10-09,Central,Furniture,2381.89,166.65,2,0.4
2021-10-09,East,Furniture,1304.07,394.57,2,0.1
2021-10-09,East,Technology,876.24,59.26,2,0.4
2021-10-09,South,Technology,1635.07,594.23,1,0.2
2021-10-09,West,Furniture,716.17,-95.32,1,0.4
2021-10-09,West,Office Supplies,394.59,102.09,1,0.4
2021-10-09,West,Technology,2318.66,-55.73,2,0.3
2021-10-10,Central,Office Supplies,2066.02,73.95,2,0.3
2021-10-10,East,Furniture,1758.66,654.59,1,0.0
2021-10-10,East,Office Supplies,1729.02,117.5,1,0.1
2021-10-10,East,Technology,1380.18,80.1,1,0.0
2021-10-10,South,Furniture,968.7,79.86,1,0.0
2021-10-10,West,Furniture,59.69,21.31,1,0.1
2021-10-10,West,Technology,1990.9,278.01,1,0.5
2021-10-11,Central,Office Supplies,1779.64,268.55,1,0.0
2021-10-11,Central,Technology,613.29,43.2,1,0.0
2021-10-11,East,Office Supplies,1518.09,171.8,1,0.3
2021-10-11,East,Technology,3246.34,-17.75,2,0.3
2021-10-11,West,Furniture,2551.85,86.3,2,0.1
2021-10-11,West,Office Supplies,1888.62,96.69,1,0.4
2021-10-11,West,Technology,470.21,-75.92,1,0.1
2021-10-12,East,Office Supplies,282.0,-30.22,1,0.0
2021-10-12,East,Technology,1617.72,319.98,2,0.35
2021-10-12,South,Furniture,3485.74,1021.95,2,0.35
2021-10-12,West,Office Supplies,1932.38,207.78,3,0.1333
2021-10-13,East,Furniture,2134.85,524.07,2,0.3
2021-10-13,East,Office Supplies,211.82,-8.08,1,0.4
2021-10-13,South,Office Supplies,787.14,251.72,1,0.0
2021-10-13,West,Furniture,1512.46,158.75,2,0.3
2021-10-13,West,Technology,436.41,106.79,1,0.1
2021-10-14,Central,Office Supplies,1110.47,3.84,1,0.2
2021-10-14,South,Furniture,1299.45,-155.01,2,0.05
2021-10-14,South,Office Supplies,875.72,125.76,1,0.1
2021-10-14,South,Technology,877.22,312.24,1,0.3
2021-10-15,Central,Furniture,232.75,26.34,1,0.0
2021-10-15,Central,Office Supplies,1654.67,-146.58,1,0.2
2021-10-15,Central,Technology,1271.5,-26.67,1,0.1
2021-10-15,East,Office Supplies,4825.49,552.46,3,0.2
2021-10-15,South,Furniture,193.61,-22.36,1,0.0
2021-10-15,South,Office Supplies,636.01,203.09,1,0.0
2021-10-15,West,Office Supplies,2816.37,493.24,3,0.2333
2021-10-15,West,Technology,1710.4,178.9,2,0.05
2021-10-16,Central,Furniture,578.47,128.78,1,0.0
2021-10-16,East,Office Supplies,3460.37,882.26,2,0.25
2021-10-16,East,Technology,142.94,45.34,1,0.5
2021-10-16,South,Furniture,1359.4,-1.01,2,0.2
2021-10-16,West,Furniture,1241.16,227.3,1,0.5
2021-10-16,West,Office Supplies,842.39,196.98,1,0.2
2021-10-16,West,Technology,1480.75,-252.56,1,0.4
2021-10-17,Central,Furniture,2005.54,276.78,3,0.0333
2021-10-17,Central,Office Supplies,1150.93,441.57,1,0.0
2021-10-17,East,Furniture,5105.47,258.89,3,0.0
2021-10-17,East,Office Supplies,1697.72,289.82,1,0.4
2021-10-17,West,Technology,2128.36,366.2,3,0.1667
2021-10-18,Central,Technology,1835.67,-201.65,2,0.1
2021-10-18,East,Office Supplies,1721.55,387.56,1,0.0
2021-10-18,East,Technology,1944.5,351.88,1,0.2
2021-10-18,South,Furniture,2054.76,90.92,3,0.3
2021-10-18,South,Office Supplies,2842.97,776.75,2,0.25
2021-10-18,South,Technology,4214.0,503.26,3,0.1
2021-10-18,West,Office Supplies,627.49,-94.67,1,0.3
2021-10-18,West,Technology,170.33,-22.96,1,0.5
2021-10-19,Central,Furniture,1606.42,2.9,1,0.0
2021-10-19,Central,Technology,3777.18,-349.37,3,0.3
2021-10-19,East,Office Supplies,1380.37,332.22,1,0.0
2021-10-19,East,Technology,2442.07,275.53,2,0.3
2021-10-19,South,Office Supplies,66.55,-9.43,1,0.2
2021-10-19,West,Furniture,1417.94,403.58,1,0.2
